id,speaker_nm,conversation_id,reply_to_id,reply_to_nm,timestamp,text,likes,shares,num_comments,cleaned_text,named_entities,sentiment,tokens,date,extracted_entities,content_category,enhanced_hate_score,virality_score,spike_day,engagement_rank,hate_intensity,hate_keywords_count,reply_chain_depth,spike_cause,spike_top_entities,spike_external_cause,contextual_relevance,is_reply,user_influence,mention_count,hashtag_count,url_count,conversation_size,conversation_centrality
1267198248768454661,VargBloodeagle,1267168118557663232,1267168118557663232,RickKackis,2020-05-31 20:56:20,I'm glad you're one of the few streamers I still follow.,0,0,0,im glad youre streamers follow,"one streamers, still follow, streamers still, glad one, [('one', 'CARDINAL')]",0.15,"[101, 10047, 5580, 2115, 2063, 5460, 2545, 3582, 102]",2020-05-31,"[""[('one'"", "" 'CARDINAL')]"", 'still follow', 'streamers still', 'glad one', 'one streamers']",general,0.0,0.0,0,0.1652593486127865,0.0,0,1,normal_activity,,no_spike,none,1,0.0,0,0,0,49,1.0
1267220242255826947,KariudoFps,1267168118557663232,1267168118557663232,RickKackis,2020-05-31 22:23:44,"No one realizes how this movement has shifted to something disastrously evil. People think this movement represents kindness and love for one another but it has repeatedly show itself to represent chaos and destruction of America. We can’t stand for this, Re-elect trump or fall.",0,0,0,realizes movement shifted disastrously evil people think movement represents kindness love repeatedly represent chaos destruction america stand reelect trump fall,"represent chaos, movement shifted, disastrously evil, america, kindness love, shifted something, something disastrously, one realizes, people, america stand, love one, movement represents, chaos destruction, movement, represents kindness, people think, [('America', realizes movement, trump, stand trump, evil people, 'GPE')]",-0.25,"[101, 10919, 2929, 5429, 16775, 2135, 4763, 2111, 2228, 2929, 5836, 16056, 2293, 8385, 5050, 8488, 6215, 2637, 3233, 15934, 22471, 8398, 2991, 102]",2020-05-31,"[""[('America'"", "" 'GPE')]"", 'represent chaos', 'movement shifted', 'disastrously evil', 'america', 'kindness love', 'something disastrously', 'shifted something', 'one realizes', 'people', 'america stand', 'love one', 'movement represents', 'chaos destruction', 'movement', 'represents kindness', 'people think', 'realizes movement', 'trump', 'stand trump', 'evil people']",protest,0.30000000000000004,0.0,0,0.1652593486127865,0.30000000000000004,1,1,normal_activity,,no_spike,none,1,0.0,0,0,0,49,1.0
1267241539308265473,TimDuran,1267168118557663232,1267168118557663232,RickKackis,2020-05-31 23:48:21,Thank you for speaking up! ,0,0,0,thank speaking,"thank, [], thank speaking",0.0,"[101, 4067, 4092, 102]",2020-05-31,"['[]', 'thank', 'thank speaking']",general,0.05,0.0,0,0.1652593486127865,0.05,0,1,normal_activity,,no_spike,none,1,0.0,0,0,0,49,1.0
1267246495973195777,AkosValent,1267168118557663232,1267168118557663232,RickKackis,2020-06-01 00:08:03,Ricky my man.  What a wonderful day for you and the other closet warrior streamers to come out and collect likes and retweets. Let me ask you thisz where were you the day before Floyd got killed? Or the day before? Or even a year ago? Countless black lives were lost....,0,0,0,ricky man wonderful day closet warrior streamers come collect likes retweets let ask thisz day floyd got killed day year ago countless black lives lost,"likes retweets, floyd got, ricky man, 'PERSON'), floyd, come collect, day closet, thisz day, streamers come, warrior streamers, what, countless, collect likes, killed day, year ago, let, wonderful day, ago countless, day even, retweets let, man wonderful, 'DATE')], ('the day before', ('a year ago', 'DATE'), [('the day', ('Floyd'",0.1016666666666666,"[101, 11184, 2158, 6919, 2154, 9346, 6750, 5460, 2545, 2272, 8145, 7777, 2128, 2102, 28394, 3215, 2292, 3198, 2023, 2480, 2154, 12305, 2288, 2730, 2154, 2095, 3283, 14518, 2304, 3268, 2439, 102]",2020-06-01,"[""[('the day'"", "" 'DATE')"", "" ('Floyd'"", "" 'PERSON')"", "" ('the day before'"", "" 'DATE')"", "" ('a year ago'"", "" 'DATE')]"", 'likes retweets', 'floyd got', 'ricky man', 'floyd', 'come collect', 'day closet', 'thisz day', 'streamers come', 'warrior streamers', 'what', 'countless', 'collect likes', 'killed day', 'year ago', 'let', 'wonderful day', 'ago countless', 'day even', 'retweets let', 'man wonderful']",international,0.4,0.0,1,0.1652593486127865,0.4,2,1,volume_spike_viral_content,"[](37), black lives(17), 'ORG')](16), lives matter(14), 'PERSON')](14)","Guardian correlation: Grindr dating app removes ethnicity filter to support Black Lives Matter (score: 4, strength: high)",general,1,0.0,0,0,0,49,1.0
1267275788522381312,kingkrued,1267168118557663232,1267168118557663232,RickKackis,2020-06-01 02:04:27,Indeed #TitansLivesMatter.,0,0,0,titanslivesmatter,"#titanslivesmatter, indeed, indeed titanslivesmatter, [('TitansLivesMatter', 'PERSON')]",0.0,"[101, 13785, 3669, 6961, 18900, 3334, 102]",2020-06-01,"[""[('TitansLivesMatter'"", "" 'PERSON')]"", '#titanslivesmatter', 'indeed', 'indeed titanslivesmatter']",general,0.0,0.0,1,0.1652593486127865,0.0,0,1,volume_spike_viral_content,"[](37), black lives(17), 'ORG')](16), lives matter(14), 'PERSON')](14)","Guardian correlation: Grindr dating app removes ethnicity filter to support Black Lives Matter (score: 4, strength: high)",general,1,0.0,0,1,0,49,1.0
1267295130719059968,Shaxxley,1267168118557663232,1267168118557663232,RickKackis,2020-06-01 03:21:19,"I didnt understand a word you said, because it wasn't preceded by ""what is up guys, Rick Kackis here""",0,0,0,didnt understand word said wasnt preceded guys rick kackis,"said preceded, guys rick, rick kackis, didnt understand, word said, understand word, 'PERSON')], preceded guys, [('Rick Kackis'",0.0,"[101, 2134, 2102, 3305, 2773, 2056, 2347, 2102, 11677, 4364, 6174, 10556, 18009, 2015, 102]",2020-06-01,"[""[('Rick Kackis'"", "" 'PERSON')]"", 'said preceded', 'guys rick', 'rick kackis', 'didnt understand', 'word said', 'understand word', 'preceded guys']",general,0.0,0.0,1,0.1652593486127865,0.0,0,1,volume_spike_viral_content,"[](37), black lives(17), 'ORG')](16), lives matter(14), 'PERSON')](14)","Guardian correlation: Grindr dating app removes ethnicity filter to support Black Lives Matter (score: 4, strength: high)",general,1,0.0,0,0,0,49,1.0
1267303574578626561,RFNightmare,1267168118557663232,1267168118557663232,RickKackis,2020-06-01 03:54:52,"Damn even your explanations of non Destiny things are rambling , Still love you though Kackis.",0,0,0,damn explanations non destiny things rambling love kackis,"non destiny, rambling still, destiny, still love, things rambling, still, [('Kackis', 'GPE')], damn, damn even, explanations non, even explanations, love though, destiny things, though kackis, kackis",0.5,"[101, 4365, 17959, 2512, 10461, 2477, 8223, 9709, 2293, 10556, 18009, 2015, 102]",2020-06-01,"[""[('Kackis'"", "" 'GPE')]"", 'even explanations', 'non destiny', 'rambling still', 'destiny things', 'still love', 'things rambling', 'still', 'damn', 'though kackis', 'explanations non', 'damn even', 'destiny', 'love though', 'kackis']",general,0.0,0.0,1,0.1652593486127865,0.0,0,1,volume_spike_viral_content,"[](37), black lives(17), 'ORG')](16), lives matter(14), 'PERSON')](14)","Guardian correlation: Grindr dating app removes ethnicity filter to support Black Lives Matter (score: 4, strength: high)",general,1,0.0,0,0,0,49,1.0
1267306024274325504,Quan50000632,1267168118557663232,1267168118557663232,RickKackis,2020-06-01 04:04:36,Exactly ,0,0,0,exactly,"exactly, []",0.25,"[101, 3599, 102]",2020-06-01,"['[]', 'exactly']",general,0.0,0.0,1,0.1652593486127865,0.0,0,1,volume_spike_viral_content,"[](37), black lives(17), 'ORG')](16), lives matter(14), 'PERSON')](14)","Guardian correlation: Grindr dating app removes ethnicity filter to support Black Lives Matter (score: 4, strength: high)",general,1,0.0,0,0,0,49,1.0
1267315796226854913,carolina_blue25,1267168118557663232,1267168118557663232,RickKackis,2020-06-01 04:43:26,Saying all lives matter is like going to a breast cancer group and saying all cancer sucks. We know this but right now we're focusing on breast cancer. We're not saying other cancers dont suck. Just get behind us and help us get equal treatment. #BlackLivesMatter,0,0,0,saying lives matter like going breast cancer group saying cancer sucks know right focusing breast cancer saying cancers dont suck just help equal treatment blacklivesmatter,"cancers dont, help get, dont suck, cancer saying, [], equal treatment, get behind, behind help, right focusing, suck get, saying cancers, just, sucks know, matter like, group saying, saying cancer, #blacklivesmatter, going breast, saying lives, cancer sucks, saying",-0.1078571428571428,"[101, 3038, 3268, 3043, 2066, 2183, 7388, 4456, 2177, 3038, 4456, 19237, 2113, 2157, 7995, 7388, 4456, 3038, 25409, 2123, 2102, 11891, 2074, 2393, 5020, 3949, 2304, 3669, 6961, 18900, 3334, 102]",2020-06-01,"['[]', 'cancers dont', 'help get', 'cancer saying', 'dont suck', 'equal treatment', 'get behind', 'behind help', 'right focusing', 'suck get', 'saying cancers', 'just', 'sucks know', 'matter like', 'group saying', 'saying cancer', '#blacklivesmatter', 'going breast', 'saying lives', 'cancer sucks', 'saying']",general,0.9,0.0,1,0.1652593486127865,0.9,4,1,volume_spike_viral_content,"[](37), black lives(17), 'ORG')](16), lives matter(14), 'PERSON')](14)","Guardian correlation: Grindr dating app removes ethnicity filter to support Black Lives Matter (score: 4, strength: high)",general,1,0.0,0,1,0,49,1.0
1267379810096934913,FattTatt,1267168118557663232,1267168118557663232,RickKackis,2020-06-01 08:57:48,People of all races need to come together as Americans and tell the government we have had enough . I will point out that this is happening in Democratic run cities so it's not a party thing but a shitty human thing. But hurting innocent people is not the way to go!,0,0,0,people races need come americans tell government point happening democratic run cities party thing shitty human thing hurting innocent people way,"hurting innocent, come together, tell government, democratic, people way, need come, people races, people, human thing, enough point, run cities, party thing, government enough, cities party, 'NORP'), races need, point happening, thing shitty, americans, [('Americans', 'NORP')], ('Democratic', thing hurting, democrat",0.2083333333333333,"[101, 2111, 3837, 2342, 2272, 4841, 2425, 2231, 2391, 6230, 3537, 2448, 3655, 2283, 2518, 28543, 2529, 2518, 11878, 7036, 2111, 2126, 102]",2020-06-01,"[""[('Americans'"", "" 'NORP')"", "" ('Democratic'"", "" 'NORP')]"", 'hurting innocent', 'come together', 'tell government', 'democratic', 'people way', 'need come', 'people races', 'democrat', 'people', 'human thing', 'enough point', 'run cities', 'party thing', 'government enough', 'cities party', 'races need', 'thing hurting', 'point happening', 'thing shitty', 'americans']",politics,0.15000000000000002,0.0,1,0.1652593486127865,0.15000000000000002,0,1,volume_spike_viral_content,"[](37), black lives(17), 'ORG')](16), lives matter(14), 'PERSON')](14)","Guardian correlation: Grindr dating app removes ethnicity filter to support Black Lives Matter (score: 4, strength: high)",general,1,0.0,0,0,0,49,1.0
1267394243275878401,OhNoLaJono,1267168118557663232,1267168118557663232,RickKackis,2020-06-01 09:55:09,The fact that this even needs to be said proves how blind and ignorant people are,0,0,0,fact needs said proves blind ignorant people,"fact even, needs said, even needs, blind ignorant, said proves, [], the, ignorant people, proves blind",-0.1,"[101, 2755, 3791, 2056, 16481, 6397, 21591, 2111, 102]",2020-06-01,"['[]', 'needs said', 'fact even', 'even needs', 'blind ignorant', 'said proves', 'the', 'ignorant people', 'proves blind']",general,0.0,0.0,1,0.1652593486127865,0.0,0,1,volume_spike_viral_content,"[](37), black lives(17), 'ORG')](16), lives matter(14), 'PERSON')](14)","Guardian correlation: Grindr dating app removes ethnicity filter to support Black Lives Matter (score: 4, strength: high)",general,1,0.0,0,0,0,49,1.0
1267424987209773057,BrodrickByrdso1,1267168118557663232,1267168118557663232,RickKackis,2020-06-01 11:57:19,I have a much better respect for you good sir. Thank you,0,0,0,better respect good sir thank,"sir thank, [], good sir, thank, much better, respect good, better respect",0.6,"[101, 2488, 4847, 2204, 2909, 4067, 102]",2020-06-01,"['[]', 'sir thank', 'good sir', 'thank', 'much better', 'respect good', 'better respect']",general,0.0,0.0,1,0.1652593486127865,0.0,0,1,volume_spike_viral_content,"[](37), black lives(17), 'ORG')](16), lives matter(14), 'PERSON')](14)","Guardian correlation: Grindr dating app removes ethnicity filter to support Black Lives Matter (score: 4, strength: high)",general,1,0.0,0,0,0,49,1.0
1267503858412027904,DTSfrenzy,1267168118557663232,1267168118557663232,RickKackis,2020-06-01 17:10:43,"So you are in favor of all the innocent black, white, Hispanic etc people having there lives destroyed by Antifa and BLM? The whole cause has been destroyed. Maybe they will come to your house next then you tell us how you feel.",0,0,0,favor innocent black white hispanic people having lives destroyed antifa blm cause destroyed maybe come house tell feel,"'ORG')], blm whole, innocent black, cause destroyed, maybe, maybe come, destroyed antifa, etc people, house next, destroyed maybe, blm, tell feel, [('Hispanic', 'ORG'), favor innocent, whole cause, hispanic etc, ('BLM', next tell, black white, hispanic, antifa blm, ('Antifa', come house, the, 'NORP')",0.1066666666666666,"[101, 5684, 7036, 2304, 2317, 6696, 2111, 2383, 3268, 3908, 3424, 7011, 1038, 13728, 3426, 3908, 2672, 2272, 2160, 2425, 2514, 102]",2020-06-01,"[""[('Hispanic'"", "" 'NORP')"", "" ('Antifa'"", "" 'ORG')"", "" ('BLM'"", "" 'ORG')]"", 'blm whole', 'innocent black', 'cause destroyed', 'maybe', 'maybe come', 'destroyed antifa', 'etc people', 'house next', 'destroyed maybe', 'blm', 'tell feel', 'favor innocent', 'whole cause', 'hispanic etc', 'next tell', 'black white', 'hispanic', 'antifa blm', 'come house', 'the']",social,0.30000000000000004,0.0,1,0.1652593486127865,0.30000000000000004,1,1,volume_spike_viral_content,"[](37), black lives(17), 'ORG')](16), lives matter(14), 'PERSON')](14)","Guardian correlation: Grindr dating app removes ethnicity filter to support Black Lives Matter (score: 4, strength: high)",general,1,0.0,0,0,0,49,1.0
1267715237567922177,Mangozwastaken,1267168118557663232,1267168118557663232,RickKackis,2020-06-02 07:10:40,Thank you Rick very cool!,0,0,0,thank rick cool,"rick, thank, thank rick, [('Rick', rick cool, 'PERSON')]",0.56875,"[101, 4067, 6174, 4658, 102]",2020-06-02,"[""[('Rick'"", "" 'PERSON')]"", 'rick cool', 'thank', 'thank rick', 'rick']",general,0.05,0.0,0,0.1652593486127865,0.05,0,1,normal_activity,,no_spike,none,1,0.0,0,0,0,49,1.0
1267813977368731648,mccoybe,1267168118557663232,1267168118557663232,RickKackis,2020-06-02 13:43:01,"Stop with the virtue signaling, nobody cares about your opinion. Share that on a personal profile. I don't follow gaming sites to be preached to. Post about games, or even personal stuff, but stfu about politics. PLEASE",0,0,0,stop virtue signaling cares opinion share personal profile dont follow gaming sites preached post games personal stuff stfu politics,"'ORG')], personal profile, stfu politics, stop virtue, [('PLEASE', share personal, games even, cares opinion, post games, post, even personal, virtue signaling, signaling nobody, profile follow, preached post, sites preached, personal stuff, nobody cares, follow gaming, opinion share, gaming sites, stop",0.0,"[101, 2644, 11870, 14828, 14977, 5448, 3745, 3167, 6337, 2123, 2102, 3582, 10355, 4573, 21491, 2695, 2399, 3167, 4933, 2358, 11263, 4331, 102]",2020-06-02,"[""[('PLEASE'"", "" 'ORG')]"", 'personal profile', 'stfu politics', 'stop virtue', 'share personal', 'games even', 'cares opinion', 'post games', 'post', 'even personal', 'virtue signaling', 'signaling nobody', 'profile follow', 'preached post', 'sites preached', 'personal stuff', 'nobody cares', 'follow gaming', 'opinion share', 'gaming sites', 'stop']",politics,0.4,0.0,0,0.1652593486127865,0.4,2,1,normal_activity,,no_spike,none,1,0.0,0,0,0,49,1.0
1267169033939374081,RickKackis,1267168118557663232,1267168118557663232,RickKackis,2020-05-31 19:00:15,"True,
But I'll explain it again tomorrow,
And the next day,
And the next,
Cause it's important ",227,3,0,true ill explain tomorrow day cause important,"explain tomorrow, day next, cause important, next cause, 'DATE'), 'DATE')], true explain, [('tomorrow', and, tomorrow next, cause, true, but, next day, ('the next day'",0.1875,"[101, 2995, 5665, 4863, 4826, 2154, 3426, 2590, 102]",2020-05-31,"[""[('tomorrow'"", "" 'DATE')"", "" ('the next day'"", "" 'DATE')]"", 'explain tomorrow', 'day next', 'cause important', 'next cause', 'true explain', 'and', 'tomorrow next', 'cause', 'true', 'but', 'next day']",general,0.0,0.236,0,0.8661037394451147,0.0,0,1,normal_activity,,no_spike,none,1,0.22689861647300555,0,0,0,49,1.0
1267809409389993984,simonwilliam,1267809409389993984,0,,2020-06-02 13:24:52,"black lives matter isn’t a slogan or a one-day PR opportunity, it’s a profound moral truth. think about it today, think about it tomorrow, don’t stop until america stops killing black people.",223,52,0,black lives matter isnt slogan oneday pr opportunity profound moral truth think today think tomorrow dont stop america stops killing black people,"slogan opportunity, black people, killing black, tomorrow stop, [('one-day', think tomorrow, opportunity profound, moral truth, truth think, ('tomorrow', profound moral, stops killing, matter slogan, ('today', think today, ('america', stop america, today think, black lives, 'DATE'), 'GPE')], lives matter, america stops",-0.0625,"[101, 2304, 3268, 3043, 3475, 2102, 14558, 2028, 10259, 10975, 4495, 13769, 7191, 3606, 2228, 2651, 2228, 4826, 2123, 2102, 2644, 2637, 6762, 4288, 2304, 2111, 102]",2020-06-02,"[""[('one-day'"", "" 'DATE')"", "" ('today'"", "" 'DATE')"", "" ('tomorrow'"", "" 'DATE')"", "" ('america'"", "" 'GPE')]"", 'slogan opportunity', 'truth think', 'think today', 'black people', 'think tomorrow', 'opportunity profound', 'moral truth', 'today think', 'stop america', 'killing black', 'tomorrow stop', 'black lives', 'profound moral', 'stops killing', 'america stops', 'lives matter', 'matter slogan']",general,0.2,0.379,0,0.9059107358262968,0.2,1,0,normal_activity,,no_spike,none,0,0.1523105247567405,0,0,0,1,0.02040816326530612
1274490707873497096,ezridersos,1274490707873497096,0,,2020-06-20 23:53:58,"THE ANTIFA-BLACK LIVES MATTER MOB AIN'T BURNING TULSA: Oklahoma Officials Send in MASSIVE NATIONAL GUARD PRESENCE to Deter Leftist Lawbreakers https://thegatewaypundit.com/2020/06/antifa-black-lives-matter-mob-aint-burning-tulsa-oklahoma-officials-send-massive-national-guard-presence-deter-leftist-lawbreakers/?utm_source=Twitter&utm_campaign=websitesharingbuttons… via 
@gatewaypundit",2,2,0,antifablack lives matter mob aint burning tulsa oklahoma officials send massive national guard presence deter leftist lawbreakers gatewaypundit,"'ORG')], massive national, ('Deter Leftist Lawbreakers https://thegatewaypundit.com/2020/06/antifa-black-lives-matter-mob-aint-burning-tulsa-oklahoma-officials-send-massive-national-guard-presence-deter-leftist-lawbreakers/?utm_source=Twitter&utm_campaign=websitesharingbuttons', burning tulsa, lawbreakers https, mob burning, deter leftist lawbreakers, deter leftist, national, guard presence, officials send, ('MASSIVE NATIONAL GUARD PRESENCE', 'GPE'), oklahoma officials send, @gatewaypundit, matter mob, 'ORG'), national guard, send massive, via gatewaypundit, presence deter, oklahoma officials, massive, tulsa oklahoma, twitter, [('Oklahoma'",-0.025,"[101, 3424, 7011, 28522, 3600, 3268, 3043, 11240, 7110, 2102, 5255, 16631, 5858, 4584, 4604, 5294, 2120, 3457, 3739, 28283, 24247, 2375, 27623, 11909, 14289, 16089, 2102, 102]",2020-06-20,"[""[('Oklahoma'"", "" 'GPE')"", "" ('MASSIVE NATIONAL GUARD PRESENCE'"", "" 'ORG')"", "" ('Deter Leftist Lawbreakers https://thegatewaypundit.com/2020/06/antifa-black-lives-matter-mob-aint-burning-tulsa-oklahoma-officials-send-massive-national-guard-presence-deter-leftist-lawbreakers/?utm_source=Twitter&utm_campaign=websitesharingbuttons'"", "" 'ORG')]"", 'massive national', 'burning tulsa', 'lawbreakers https', 'mob burning', 'deter leftist lawbreakers', 'deter leftist', 'national', 'guard presence', 'officials send', 'oklahoma officials send', '@gatewaypundit', 'matter mob', 'national guard', 'send massive', 'via gatewaypundit', 'presence deter', 'oklahoma officials', 'massive', 'tulsa oklahoma', 'twitter']",general,0.6000000000000001,0.008,1,0.7080820265379976,0.6000000000000001,2,0,volume_spike_viral_content,"black(47), black lives(46), lives matter(42), matter(30), 'PERSON')](29)","Guardian correlation: 'Tipping point': Greta Thunberg hails Black Lives Matter protests (score: 6, strength: high)",general,0,0.003212927430613942,1,0,1,1,0.02040816326530612
1266700440256884739,badmomzjay,1266700440256884739,0,,2020-05-30 11:58:13,The slogan of #BlackLivesMatter does not mean other lives don’t. It’s calling attention to the fact that society clearly thinks black lives don’t matter ! Black lives matter.,180,25,3,slogan blacklivesmatter does mean lives dont calling attention fact society clearly thinks black lives dont matter black lives matter,"society clearly, blacklivesmatter mean, the, [], calling attention, fact society, clearly thinks, black lives, black, mean lives, slogan blacklivesmatter, thinks black, matter black, attention fact, blacklivesmatter, lives calling, lives matter, #blacklivesmatter",-0.04875,"[101, 14558, 2304, 3669, 6961, 18900, 3334, 2515, 2812, 3268, 2123, 2102, 4214, 3086, 2755, 2554, 4415, 6732, 2304, 3268, 2123, 2102, 3043, 2304, 3268, 3043, 102]",2020-05-30,"['[]', 'society clearly', 'blacklivesmatter mean', 'the', 'calling attention', 'fact society', 'clearly thinks', 'black lives', 'black', 'mean lives', 'slogan blacklivesmatter', 'thinks black', 'matter black', 'attention fact', 'blacklivesmatter', 'lives calling', 'lives matter', '#blacklivesmatter']",general,0.15000000000000002,0.261,0,0.8769601930036188,0.15000000000000002,0,0,normal_activity,,no_spike,none,0,0.10491379430484231,0,1,0,3,0.061224489795918366
1266717765953560576,3aliensuperstar,1266700440256884739,1266700440256884739,badmomzjay,2020-05-30 13:07:04,It‘s sad that we‘ve still to explain it to people who simply don‘t get it c‘mon it‘s not that hard to grasp.,3,0,0,sad weve explain people simply dont cmon hard grasp,"mon hard, still explain, hard grasp, people simply, sad still, get mon, simply get, [('It‘s', explain people, 'NORP')]",-0.2638888888888889,"[101, 6517, 2057, 3726, 4863, 2111, 3432, 2123, 2102, 4642, 2239, 2524, 10616, 102]",2020-05-30,"[""[('It‘s'"", "" 'NORP')]"", 'mon hard', 'still explain', 'hard grasp', 'people simply', 'sad still', 'get mon', 'simply get', 'explain people']",general,0.0,0.003,0,0.5669481302774427,0.0,0,1,normal_activity,,no_spike,none,1,0.0012065686238732986,0,0,0,3,0.061224489795918366
1894488346694488404,wakeupslave813,1266700440256884739,1266700440256884739,badmomzjay,2025-02-25 20:43:14,White Lives Matter,0,0,0,white lives matter,"matter, white lives, [], white, white lives matter, lives matter",0.0,"[101, 2317, 3268, 3043, 102]",2025-02-25,"['[]', 'matter', 'white lives', 'white', 'white lives matter', 'lives matter']",general,0.0,0.0,1,0.1652593486127865,0.0,0,1,activity_spike,"white lives(3), [](3), white(3), lives matter(2), white lives matter(2)",Nothing significant - no contextually relevant news found for general spike,no_correlation,1,0.0,0,0,0,3,0.061224489795918366
1274490750294798338,iamfelixg,1274490750294798338,0,,2020-06-20 23:54:08,You don’t like Ewes but was spearheading black lives matter agenda. Godspeed ,10,1,0,dont like ewes spearheading black lives matter agenda godspeed,"spearheading black, agenda godspeed, [('Ewes', ewes spearheading, godspeed, black lives, matter agenda, like ewes, ewes, you, 'PERSON')], lives matter",-0.1666666666666666,"[101, 2123, 2102, 2066, 1041, 18192, 12341, 4974, 2075, 2304, 3268, 3043, 11376, 5932, 25599, 102]",2020-06-20,"[""[('Ewes'"", "" 'PERSON')]"", 'spearheading black', 'agenda godspeed', 'ewes spearheading', 'godspeed', 'black lives', 'matter agenda', 'like ewes', 'ewes', 'you', 'lives matter']",general,0.0,0.013,1,0.7515078407720145,0.0,0,0,volume_spike_viral_content,"black(47), black lives(46), lives matter(42), matter(30), 'PERSON')](29)","Guardian correlation: 'Tipping point': Greta Thunberg hails Black Lives Matter protests (score: 6, strength: high)",general,0,0.005226169586926867,0,0,0,1,0.02040816326530612
1274490868578336771,GaylordNews,1274490868578336771,0,,2020-06-20 23:54:36,"Black Lives Matter protest at Trump's rally in Tulsa, OK. https://x.com/i/broadcasts/1dRKZZwPdOzKB…",7,3,0,black lives matter protest trumps rally tulsa ok,"matter, protest trump, rally tulsa, trump, 'ORG'), black lives matter, black lives, rally, [('Trump', matter protest, black, 'GPE')], trump rally, tulsa https, tulsa, ('Tulsa', protest, lives matter",0.1666666666666666,"[101, 2304, 3268, 3043, 6186, 8398, 2015, 8320, 16631, 7929, 102]",2020-06-20,"[""[('Trump'"", "" 'ORG')"", "" ('Tulsa'"", "" 'GPE')]"", 'matter', 'protest trump', 'rally tulsa', 'trump', 'black lives matter', 'black lives', 'rally', 'matter protest', 'black', 'trump rally', 'tulsa https', 'tulsa', 'protest', 'lives matter']",protest,0.1,0.016,1,0.7641737032569361,0.1,0,0,volume_spike_viral_content,"black(47), black lives(46), lives matter(42), matter(30), 'PERSON')](29)","Guardian correlation: 'Tipping point': Greta Thunberg hails Black Lives Matter protests (score: 6, strength: high)",general,0,0.006428149311085311,0,0,1,1,0.02040816326530612
1274487491291201539,IconLegendJawan,1274487491291201539,0,,2020-06-20 23:41:11,"Black Lives Matter: Justice For Tyler Lumar - Sign the Petition! http://chng.it/vG95kd7d via 
@Change",0,0,0,black lives matter justice tyler lumar sign petition change,"'ORG')], [('Tyler Lumar - Sign', 'PERSON'), matter justice, justice, petition http, @change, change, justice tyler, justice for tyler lumar, black, lumar sign, http via, via change, ('@Change', matter, sign, tyler lumar, black lives matter, black lives, petition, lives matter, sign petition",-0.2083333333333333,"[101, 2304, 3268, 3043, 3425, 7482, 11320, 7849, 3696, 9964, 2689, 102]",2020-06-20,"[""[('Tyler Lumar - Sign'"", "" 'PERSON')"", "" ('@Change'"", "" 'ORG')]"", 'matter justice', 'justice', 'petition http', '@change', 'change', 'justice tyler', 'justice for tyler lumar', 'black', 'lumar sign', 'http via', 'via change', 'matter', 'sign', 'tyler lumar', 'black lives matter', 'black lives', 'petition', 'lives matter', 'sign petition']",social,0.25,0.0,1,0.1652593486127865,0.25,1,0,volume_spike_viral_content,"black(47), black lives(46), lives matter(42), matter(30), 'PERSON')](29)","Guardian correlation: 'Tipping point': Greta Thunberg hails Black Lives Matter protests (score: 6, strength: high)",general,0,0.0,1,0,1,1,0.02040816326530612
1271665747010285568,HabenGirma,1271665747010285568,0,,2020-06-13 04:48:35,Does #BlackLivesMatter include people who are black & disabled? Yes! But racism × ableism is extremely deadly: a third to half of those killed by police had disabilities. Cherish our lives & strive to end ableism in law enforcement. That's what #BlackDisabledLivesMatter means.,741,370,6,does blacklivesmatter include people black disabled yes racism ableism extremely deadly half killed police disabilities cherish lives strive end ableism law enforcement thats blackdisabledlivesmatter means,"third half, police disabilities, disabilities cherish, enforcement blackdisabledlivesmatter, ('Cherish', ableism law, blackdisabledlivesmatter, 'CARDINAL'), half killed, blacklivesmatter include, black disabled, ableism extremely, people black, deadly third, 'PERSON')], law enforcement, #blacklivesmatter, yes racism, racism ableism, police, cherish, end ableism, disabled yes, [('a third to half', ('BlackDisabledLivesMatter', 'NORP')",-0.1566666666666666,"[101, 2515, 2304, 3669, 6961, 18900, 3334, 2421, 2111, 2304, 9776, 2748, 14398, 2583, 2964, 5186, 9252, 2431, 2730, 2610, 13597, 24188, 4509, 3268, 29453, 2203, 2583, 2964, 2375, 7285, 2008, 2015, 2304, 10521, 3085, 19422, 24653, 18900, 3334, 2965, 102]",2020-06-13,"[""[('a third to half'"", "" 'CARDINAL')"", "" ('Cherish'"", "" 'NORP')"", "" ('BlackDisabledLivesMatter'"", "" 'PERSON')]"", 'third half', 'police disabilities', 'disabilities cherish', 'enforcement blackdisabledlivesmatter', 'ableism law', 'blackdisabledlivesmatter', 'half killed', 'blacklivesmatter include', 'black disabled', 'ableism extremely', 'people black', 'deadly third', 'law enforcement', '#blacklivesmatter', 'yes racism', 'racism ableism', 'police', 'cherish', 'end ableism', 'disabled yes']",protest,0.25,1.0,0,0.9843184559710495,0.25,1,0,normal_activity,,no_spike,none,0,0.22400228993293483,0,2,0,4,0.08163265306122448
